Date,open,high,low,close,volume,pct_chg,swing,turn,BIAS,RSI,DMA
2003/2/18,1495.141,1500.293,1488.827,1496.468,659428100,-0.0037,0.7662,0.6997,-0.1589,54.6798,4.9406
2003/2/19,1496.651,1511.132,1490.022,1510.803,835274600,0.9579,1.4107,0.8844,0.6991,64.4576,3.5024
2003/2/20,1513.007,1517.766,1507.227,1509.486,813632700,-0.0872,0.6976,0.8622,0.552,62.9601,3.6473
2003/2/21,1508.077,1508.129,1476.415,1478.871,975142900,-2.0282,2.101,1.0235,-1.3497,38.2017,-0.6741
2003/2/24,1476.07,1488.072,1474.471,1481.936,639279100,0.2073,0.9197,0.6754,-1.1569,40.9895,-3.7682
2003/2/25,1481.106,1511.649,1481.106,1511.275,968951200,1.9798,2.061,1.0166,0.6757,61.1308,-2.6579
2003/2/26,1513.493,1515.457,1506.553,1513.175,690790900,0.1257,0.5892,0.7009,0.7854,62.1352,-2.4339
2003/2/27,1514.024,1524.751,1508.747,1513.704,760375900,0.035,1.0576,0.8041,0.7578,62.4593,-2.5269
2003/2/28,1512.865,1514.502,1501.424,1511.932,646578200,-0.1171,0.864,0.6811,0.6333,60.3818,3.9871
2003/3/3,1511.585,1525.699,1511.045,1525.483,877537900,0.8963,0.9692,0.9306,1.3399,69.6465,9.8005
2003/3/4,1527.449,1529.752,1517.859,1524.304,795350300,-0.0773,0.7796,0.8395,1.0747,67.9866,9.6227
2003/3/5,1524.077,1524.123,1508.251,1517.179,673754900,-0.4674,1.0413,0.7109,0.5597,57.9677,9.7859
2003/3/6,1516.601,1517.348,1494.241,1498.343,845438400,-1.2415,1.523,0.8904,-0.6154,39.501,7.828
2003/3/7,1495.694,1502.428,1489.384,1493.093,705580500,-0.3504,0.8706,0.7405,-1.0569,35.6974,2.638
2003/3/10,1492.209,1496.164,1467.639,1468.919,747047300,-1.6191,1.9105,0.7841,-2.5748,23.3004,-7.3731
2003/3/11,1467.551,1473.955,1463.584,1469.548,515564600,0.0428,0.706,0.5402,-2.2626,24.1232,-14.1516
2003/3/12,1468.747,1475.287,1458.5,1475.008,529337300,0.3715,1.1423,0.5548,-1.6498,31.7494,-18.7691
2003/3/13,1475.037,1477.858,1463.33,1464.649,532861600,-0.7023,0.9849,0.5611,-2.0201,25.8372,-20.6024
2003/3/14,1464.992,1471.499,1461.351,1466.044,484730100,0.0952,0.6929,0.5082,-1.6248,28.0037,-21.4234
2003/3/17,1465.144,1469.533,1453.368,1469.274,632370300,0.2203,1.1026,0.6676,-1.0347,33.4088,-15.7315
2003/3/18,1468.986,1478.995,1458.979,1459.892,597671000,-0.6385,1.3623,0.6283,-1.2382,26.4796,-11.2215
2003/3/19,1458.582,1475.844,1452.592,1469.96,662217700,0.6896,1.5927,0.6996,-0.2384,41.9767,-7.5092
2003/3/20,1469.663,1477.253,1460.799,1464.54,675681400,-0.3687,1.1194,0.7149,-0.3777,36.9458,-4.1507
2003/3/21,1464.184,1475.809,1461.915,1474.657,534064500,0.6908,0.9487,0.5643,0.4364,50.2906,-0.5845
2003/3/24,1474.591,1477.974,1470.435,1477.766,472705400,0.2108,0.5112,0.5002,0.5876,53.8893,0.2292
2003/3/25,1478.053,1478.405,1461.754,1462.4,572231400,-1.0398,1.1268,0.6012,-0.4099,37.7015,1.4456
2003/3/26,1461.321,1465.425,1452.891,1456.271,558287800,-0.4191,0.8571,0.5856,-0.7006,32.9622,0.5815
2003/3/27,1455.439,1507.668,1447.014,1499.347,1349538100,2.958,4.165,1.4189,1.9953,67.4603,4.0731
2003/3/28,1498.455,1508.263,1488.601,1491.941,1316515300,-0.4939,1.3114,1.3874,1.3131,60.9854,4.9402
2003/3/31,1491.391,1511.22,1490.986,1510.578,1050938600,1.2492,1.3562,1.1111,2.2917,69.7523,7.3722
2003/4/1,1513.001,1525.235,1508.844,1522.546,1333173800,0.7923,1.0851,1.4085,2.6666,74.2169,13.136
2003/4/2,1522.491,1525.769,1516.788,1521.32,979096900,-0.0805,0.5899,1.0314,2.2299,72.8943,21.0098
2003/4/3,1521.356,1522.671,1510.512,1511.729,829964200,-0.6304,0.7992,0.869,1.2643,62.4472,18.7673
2003/4/4,1510.222,1521.783,1509.61,1521.128,905401900,0.6217,0.8052,0.9249,1.5777,67.8635,19.9576
2003/4/7,1521.898,1530.371,1512.5,1515.132,1186576700,-0.3942,1.1749,1.2355,0.9254,61.1155,17.1318
2003/4/8,1515.645,1523.947,1513.235,1520.551,1494193000,0.3577,0.707,1.5662,0.8956,64.9006,10.9177
2003/4/9,1519.985,1545.336,1510.344,1543.674,2884448000,1.5207,2.3013,2.9526,1.8393,76.5759,6.6482
2003/4/10,1546.507,1559.869,1541.289,1551.18,3161716300,0.4862,1.2036,3.2377,1.9857,79.2629,9.3551
2003/4/11,1552.004,1581.699,1548.529,1576.86,2942231300,1.6555,2.1384,3.0039,3.0985,85.9021,12.0096
2003/4/14,1581.38,1616.654,1581.204,1616.072,3657240000,2.4867,2.2481,3.7146,4.9384,91.1147,21.6482
2003/4/15,1619.95,1632.092,1606.726,1631.47,3211677100,0.9528,1.5696,3.2583,5.1943,92.4331,32.9396
2003/4/16,1633.53,1649.603,1598.828,1606.24,3909912700,-1.5465,3.1122,3.9707,3.0035,71.5567,36.9608
2003/4/17,1606.233,1621.229,1595.627,1613.604,2840057600,0.4585,1.5939,2.9015,2.8041,73.6418,39.2581
2003/4/18,1616.905,1620.806,1596.668,1603.077,2444729400,-0.6524,1.4959,2.4983,1.6029,65.4157,36.3066
2003/4/21,1598.504,1598.583,1557.121,1571.714,2155321500,-1.9564,2.5864,2.1839,-0.7408,46.7468,21.7768
2003/4/22,1570.574,1575.796,1563.589,1568.692,1120284100,-0.1923,0.7767,1.1342,-1.2319,45.2535,4.4071
2003/4/23,1568.133,1569.785,1540.067,1541.96,1553742300,-1.7041,1.8944,1.5539,-2.9046,33.7943,-8.2775
2003/4/24,1538.58,1542.106,1492.904,1503.59,1957435800,-2.4884,3.1909,1.9719,-5.0361,23.531,-25.5213
2003/4/25,1501.569,1513.332,1481.068,1487.147,1208538600,-1.0936,2.1458,1.2151,-5.5394,20.3525,-39.736
2003/4/28,1483.466,1538.594,1473.266,1537.691,2388194200,3.3987,4.3928,2.417,-1.8402,46.8401,-38.7025
2003/4/29,1535.88,1535.88,1508.32,1509.313,1853942900,-1.8455,1.7923,1.8679,-2.8945,38.2662,-38.3626
2003/4/30,1511.154,1539.573,1510.601,1521.444,1889841000,0.8037,1.9195,1.8992,-1.5771,43.5653,-33.9862
2003/5/12,1522.981,1536.893,1511.871,1531.867,1549740900,0.6851,1.6446,1.5666,-0.3761,48.1538,-20.1571
2003/5/13,1533.08,1534.803,1481.745,1485.307,2253950700,-3.0394,3.4636,2.2726,-2.6585,33.537,-8.7481
2003/5/14,1480.111,1523.324,1477.252,1522.924,1817606100,2.5326,3.1019,1.8177,0.1269,48.6491,-6.8225
2003/5/15,1524.499,1555.557,1516.425,1555.285,2289862400,2.1249,2.5695,2.3091,2.3448,58.4111,3.7126
2003/5/16,1555.907,1560.724,1543.167,1554.452,1603548900,-0.0536,1.1289,1.6182,2.2059,58.0701,9.065
2003/5/19,1557.294,1563.107,1546.752,1555.447,1347765800,0.064,1.0521,1.3655,1.9238,58.418,8.5953
2003/5/20,1553.691,1553.845,1530.667,1535.52,1133097100,-1.2811,1.4901,1.147,0.3001,48.7048,13.8006
2003/5/21,1534.601,1547.314,1530.046,1533.483,908703200,-0.1327,1.1246,0.9174,0.1946,47.7312,16.3332
2003/5/22,1532.185,1546.393,1522.187,1546.113,959390300,0.8236,1.5785,0.969,0.7775,54.4983,10.8188
2003/5/23,1547.155,1571.689,1547.089,1560.955,1827109400,0.96,1.5911,1.8578,1.4836,61.523,8.1683
2003/5/26,1563.205,1574.386,1561.04,1569.512,1525362000,0.5482,0.855,1.5563,1.7908,65.2362,7.2168
2003/5/27,1572.308,1575.626,1558.126,1568.341,1411905000,-0.0746,1.115,1.4414,1.17,64.2185,5.4776
2003/5/28,1569.328,1576.624,1549.062,1551.811,1501550300,-1.054,1.7574,1.5065,-0.0825,50.7955,6.2545
2003/5/29,1549.052,1568.542,1543.341,1568.156,1481431800,1.0533,1.624,1.5015,0.8863,60.5739,9.376
2003/5/30,1570.92,1581.612,1567.28,1576.261,1614687600,0.5168,0.9139,1.6285,1.2657,64.7431,10.2563
2003/6/2,1577.987,1578.868,1564.611,1576.528,1166830400,0.0169,0.9045,1.1733,1.1459,64.8899,9.5514
2003/6/3,1577.078,1582.412,1561.082,1562.237,1110301100,-0.9065,1.353,1.1173,0.0575,51.1999,5.6589
2003/6/4,1560.667,1574.768,1546.621,1574.111,1427534400,0.7601,1.8017,1.4471,0.5563,59.681,6.0561
2003/6/5,1575.308,1575.635,1555.449,1556.249,1184987400,-1.1347,1.2824,1.2019,-0.6491,45.429,2.6611
2003/6/6,1553.195,1557.763,1538.097,1538.92,1052004100,-1.1135,1.2637,1.0639,-1.617,35.5466,-2.6036
2003/6/9,1536.273,1548.141,1527.835,1530.215,982743800,-0.5657,1.3195,0.995,-1.9271,31.4257,-7.9365
2003/6/10,1529.533,1541.386,1529.515,1538.762,679068800,0.5585,0.7758,0.6828,-1.192,39.6666,-9.6736
2003/6/11,1540.716,1566.902,1540.704,1565.84,1311754200,1.7597,1.7025,1.3245,0.4563,58.5872,-12.7307
2003/6/12,1566.921,1569.126,1556.529,1562.106,820729700,-0.2385,0.8045,0.8262,0.2556,55.6969,-10.9543
2003/6/13,1562.609,1572.413,1560.301,1566.766,968125900,0.2983,0.7754,0.978,0.616,58.7449,-4.4356
2003/6/16,1568.188,1569.547,1555.372,1559.705,804094100,-0.4507,0.9047,0.8128,0.2709,52.2132,3.1447
2003/6/17,1559.122,1564.945,1552.434,1557.175,719165900,-0.1622,0.8021,0.7232,0.1408,49.831,7.3335
2003/6/18,1556.894,1565.917,1552.829,1553.877,872893200,-0.2118,0.8405,0.8814,0.059,46.5114,6.9643
2003/6/19,1554.016,1557.376,1530.376,1538.754,993741200,-0.9732,1.7376,0.9949,-0.8031,34.0354,4.0434
2003/6/20,1537.498,1542.417,1528.301,1529.47,664879500,-0.6033,0.9174,0.6665,-1.3415,28.4195,-2.4708
2003/6/23,1524.577,1524.909,1509.434,1511.365,733954400,-1.1837,1.0118,0.7347,-2.3907,20.5029,-10.2538
2003/6/24,1509.107,1515.843,1504.724,1512.429,636944900,0.0704,0.7357,0.6392,-2.1556,22.0345,-16.5697
2003/6/25,1512.487,1515.923,1498.958,1502.077,682232600,-0.6845,1.1217,0.6843,-2.4228,17.9882,-20.5534
2003/6/26,1500.343,1517.208,1486.081,1515.375,930009900,0.8853,2.0723,0.9324,-1.2592,36.0816,-20.5561
2003/6/27,1516.814,1516.866,1494.445,1497.054,768706900,-1.209,1.4796,0.7719,-2.0078,26.4384,-20.0681
2003/6/30,1493.69,1500.969,1483.686,1486.024,578042000,-0.7368,1.1545,0.577,-2.2584,22.1597,-17.7682
2003/7/1,1485.521,1502.571,1482.82,1484.704,663315800,-0.0888,1.3291,0.6604,-1.8775,21.6564,-16.0661
2003/7/2,1485.445,1499.971,1477.873,1499.682,674917600,1.0088,1.4884,0.6753,-0.5314,40.1623,-11.1256
2003/7/3,1501.903,1507.706,1497.742,1504.436,651391600,0.317,0.6644,0.6501,0.0116,45.1015,-9.8816
2003/7/4,1504.597,1510.172,1497.462,1502.349,631298900,-0.1387,0.8448,0.629,0.0532,43.2221,-6.1105
2003/7/7,1500.851,1503.81,1490.967,1501.484,595119800,-0.0576,0.8549,0.5906,0.0615,42.3444,-2.0304
2003/7/8,1501.621,1513.554,1500.98,1512.019,651908200,0.7016,0.8374,0.6495,0.7663,55.5387,3.4736
2003/7/9,1512.338,1513.277,1499.337,1503.314,548126100,-0.5757,0.9219,0.5476,0.1779,45.267,4.0763
2003/7/10,1503.509,1532.192,1501.709,1531.927,1332922000,1.9033,2.0277,1.3233,1.9722,68.3532,7.9193
2003/7/11,1532.641,1535.975,1523.244,1528.854,874244400,-0.2006,0.831,0.8653,1.5526,64.8291,10.0403
2003/7/14,1528.393,1529.329,1519.119,1521.414,612011300,-0.4866,0.6678,0.6072,0.8214,56.3833,10.4873
2003/7/15,1521.564,1531.004,1516.893,1525.439,711290100,0.2646,0.9275,0.7028,0.816,59.7846,9.0978
2003/7/16,1525.499,1529.817,1520.412,1529.491,708517700,0.2656,0.6165,0.6993,0.8851,63.2468,11.3523
2003/7/17,1529.972,1540.194,1529.356,1539.358,1287354500,0.6451,0.7086,1.2433,1.3026,70.6344,9.3463
2003/7/18,1539.049,1539.061,1506.487,1507.162,1138017500,-2.0915,2.1161,1.111,-0.8476,39.5255,4.5266
2003/7/21,1501.39,1504.708,1483.573,1495.885,1010918400,-0.7482,1.4023,0.99,-1.5532,33.3517,-0.0193
2003/7/22,1499.893,1510.308,1485.464,1498.485,885090500,0.1738,1.6608,0.8709,-1.2942,36.1126,-4.0567
2003/7/23,1499.307,1505.312,1491.664,1502.148,684621000,0.2444,0.9108,0.675,-1.0453,40.2941,-9.4087
2003/7/24,1503.058,1503.381,1491.199,1493.451,649427800,-0.579,0.811,0.6414,-1.3683,33.9611,-14.7425
2003/7/25,1494.578,1502.639,1471.286,1477.651,1445826400,-1.058,2.0994,1.4169,-2.0806,25.2943,-15.5244
2003/7/28,1474.736,1474.743,1464.866,1470.393,652274500,-0.4912,0.6684,0.6365,-2.231,22.1748,-15.5207
2003/7/29,1470.392,1480.584,1469.933,1477.296,549781400,0.4695,0.7244,0.5339,-1.4566,31.7774,-14.9442
2003/7/30,1477.414,1483.067,1468.822,1479.652,655208100,0.1595,0.9643,0.6388,-0.9702,35.0591,-14.4595
2003/7/31,1480.013,1482.598,1474.14,1476.742,556584900,-0.1967,0.5716,0.5412,-0.749,32.7258,-11.5397
2003/8/1,1476.47,1478.359,1464.978,1476.969,629808600,0.0154,0.9061,0.6074,-0.5319,33.1424,-8.6568
2003/8/4,1476.824,1494.416,1471.89,1494.365,745197000,1.1778,1.5252,0.719,0.6499,57.3981,-3.7104
2003/8/5,1494.486,1497.008,1488.967,1494.312,569134100,-0.0035,0.5381,0.5505,0.6747,57.3221,0.1101
2003/8/6,1493.026,1493.389,1482.685,1486.252,550864900,-0.5394,0.7163,0.5353,0.239,46.163,3.0197
2003/8/7,1485.741,1497.102,1485.062,1487.37,567216300,0.0752,0.8101,0.5492,0.3556,47.8527,5.7534
2003/8/8,1487.166,1487.408,1468.438,1471.272,713007800,-1.0823,1.2754,0.6882,-0.6879,31.0264,5.2519
2003/8/11,1469.262,1474.723,1462.724,1474.413,453311800,0.2135,0.8156,0.4284,-0.5028,36.2731,0.8595
2003/8/12,1473.987,1484.585,1472.388,1479.283,407515700,0.3303,0.8272,0.3894,-0.1876,44.174,-2.345
2003/8/13,1479.669,1481.115,1465.06,1465.827,472249900,-0.9096,1.0853,0.4555,-1.0032,31.3052,-5.0475
2003/8/14,1464.381,1475.022,1451.608,1455.899,706450400,-0.6773,1.5973,0.6806,-1.5351,24.8863,-9.2574
2003/8/15,1454.684,1457.633,1447.11,1450.203,668251100,-0.3912,0.7228,0.6421,-1.7424,21.8077,-10.7946
2003/8/18,1449.668,1451.666,1442.481,1445.089,499586800,-0.3526,0.6334,0.459,-1.7609,19.2431,-11.7318
2003/8/19,1444.659,1453.446,1444.23,1449.712,465854800,0.3199,0.6377,0.4381,-1.1469,28.38,-13.186
2003/8/20,1449.496,1450.471,1432.753,1441.664,556370400,-0.5551,1.2222,0.5089,-1.3959,22.9546,-13.5598
2003/8/21,1441.776,1442.858,1434.313,1441.09,579425300,-0.0398,0.5927,0.5504,-1.1222,22.585,-11.8936
2003/8/22,1438.786,1446.276,1436.902,1438.883,511895100,-0.1531,0.6505,0.4813,-1.0537,21.0235,-10.9187
2003/8/25,1434.212,1434.212,1419.263,1422.176,563205200,-1.1611,1.0389,0.5382,-1.85,12.9131,-10.2776
2003/8/26,1420.854,1428.413,1417.832,1425.212,492459300,0.2135,0.744,0.4712,-1.2721,19.6707,-9.7705
2003/8/27,1425.145,1432.35,1420.354,1425.362,444661500,0.0105,0.8417,0.426,-0.9841,20.0386,-8.9844
2003/8/28,1425.734,1428.346,1414.879,1415.693,474849500,-0.6784,0.9448,0.456,-1.3804,14.797,-10.0432
2003/8/29,1414.414,1422.351,1406.681,1421.983,571402300,0.4443,1.1069,0.5476,-0.7471,29.2449,-10.6012
2003/9/1,1423.353,1450.041,1420.123,1449.816,898975000,1.9573,2.104,0.8586,1.1623,62.7685,-5.5459
2003/9/2,1450.506,1456.553,1442.009,1446.512,898159900,-0.2279,1.0032,0.8589,0.9543,58.8,-0.9659
2003/9/3,1446.278,1451.225,1438.693,1447.85,737254400,0.0925,0.8664,0.7085,1.004,60.0281,2.9131
2003/9/4,1447.765,1453.429,1443.383,1447.425,724587300,-0.0294,0.6939,0.6967,0.9298,59.3537,8.626
2003/9/5,1446.937,1446.975,1424.168,1431.533,809324900,-1.0979,1.5757,0.7764,-0.1272,39.4611,11.271
2003/9/8,1429.463,1429.56,1421.141,1425.727,605604600,-0.4056,0.5881,0.5828,-0.5569,34.4057,6.0981
2003/9/9,1424.693,1429.711,1414.882,1420.074,625537500,-0.3965,1.0401,0.6017,-0.9157,29.9263,1.3243
2003/9/10,1419.519,1424.774,1415.723,1423.177,506455400,0.2185,0.6374,0.4877,-0.684,35.461,-3.3918
2003/9/11,1422.9,1429.555,1421.821,1423.96,437218200,0.055,0.5434,0.4215,-0.6867,36.9686,-8.9115
2003/9/12,1426.34,1426.806,1407.952,1409.162,1006516700,-1.0392,1.3241,0.964,-1.6308,24.1666,-12.1036
2003/9/15,1407.807,1416.076,1394.269,1397.54,708665400,-0.8247,1.5475,0.6758,-2.0848,18.2202,-12.5134
2003/9/16,1396.753,1406.723,1389.486,1406.104,666401800,0.6128,1.2334,0.6334,-1.2051,32.8341,-11.2666
2003/9/17,1406.248,1406.367,1386.781,1389.822,608860200,-1.158,1.3929,0.5795,-1.9493,23.3248,-12.1348
2003/9/18,1388.092,1395.201,1383.4,1390.485,580695400,0.0477,0.8491,0.5518,-1.5069,24.3947,-13.1358
2003/9/19,1390.84,1395.603,1383.717,1391.37,549841700,0.0636,0.8548,0.5219,-1.163,26.0477,-12.6779
2003/9/22,1392.897,1395.069,1378.323,1381.443,488818700,-0.7135,1.2036,0.4648,-1.5585,20.1251,-11.4689
2003/9/23,1380.849,1390.351,1372.854,1390.174,596893400,0.632,1.2666,0.5641,-0.7248,35.5836,-11.6649
2003/9/24,1391.404,1396.945,1386.788,1394.229,591952200,0.2917,0.7306,0.5594,-0.229,41.8552,-7.8887
2003/9/25,1394.494,1394.737,1374.791,1376.291,478096900,-1.2866,1.4306,0.4515,-1.1755,27.5939,-5.9606
2003/9/26,1374.602,1377.871,1367.746,1370.843,454288900,-0.3958,0.7357,0.4331,-1.2951,24.5458,-6.2341
2003/9/29,1369.437,1369.477,1353.245,1355.335,487950800,-1.1313,1.1841,0.4637,-2.1143,17.8214,-7.2352
2003/9/30,1354.648,1371.073,1348.222,1367.161,605960700,0.8726,1.686,0.5735,-0.9817,34.2935,-7.9435
2003/10/8,1366.201,1373.081,1359.497,1371.685,432480500,0.3309,0.9936,0.4057,-0.5234,39.8301,-10.6386
2003/10/9,1371.681,1379.99,1367.65,1369.174,556915900,-0.1831,0.8996,0.5241,-0.5518,37.7135,-9.9309
2003/10/10,1369.004,1406.002,1367.109,1404.008,1261199200,2.5442,2.8406,1.1512,1.8848,66.9502,-4.5617
2003/10/13,1405.329,1411.88,1397.693,1399.658,846499500,-0.3098,1.0105,0.7822,1.4351,62.5504,2.4814
2003/10/14,1399.843,1400.747,1382.481,1388.172,636749000,-0.8206,1.305,0.587,0.6173,51.7703,6.8838
2003/10/15,1388.245,1401.537,1380.808,1383.098,671017300,-0.3655,1.4933,0.6133,0.3305,47.4365,10.2795
2003/10/16,1381.46,1382.532,1362.983,1365.505,585887500,-1.272,1.4134,0.5445,-0.8682,35.1824,10.6243
2003/10/17,1365.313,1375.656,1362.415,1370.582,528554800,0.3718,0.9697,0.4943,-0.4977,40.5047,3.9652
2003/10/20,1369.711,1370.487,1355.552,1359.498,535722900,-0.8087,1.0897,0.502,-1.3322,33.334,-4.4831
2003/10/21,1359.51,1364.605,1350.208,1364.301,697888200,0.3533,1.059,0.6587,-0.9631,38.9537,-8.9713
2003/10/22,1366.105,1403.101,1363.092,1398.01,1499177000,2.4708,2.9326,1.3998,1.2903,64.2993,-8.6214
2003/10/23,1398.587,1407.39,1384.639,1386.653,1006761100,-0.8124,1.6274,0.9394,0.3404,55.0575,-6.1397
2003/10/24,1385.898,1389.875,1376.714,1381.83,880202200,-0.3478,0.9491,0.8266,0.1522,51.2999,-1.6723
2003/10/27,1381.836,1383.597,1361.191,1369.463,798650700,-0.895,1.6215,0.7492,-0.5265,42.3967,3.3402
2003/10/28,1365.998,1382.597,1356.488,1369.325,1014426400,-0.0101,1.9065,0.9471,-0.4002,42.2984,6.2297
2003/10/29,1372.346,1375.91,1344.423,1361.487,1315907300,-0.5724,2.2995,1.2232,-0.8144,36.5263,1.0862
2003/10/30,1360.018,1360.068,1340.292,1344.633,878705900,-1.2379,1.4525,0.8087,-1.893,27.0142,-5.2306
2003/10/31,1341.504,1364.663,1334.784,1348.303,998747800,0.2729,2.2221,0.917,-1.4651,31.6643,-9.7081
2003/11/3,1346.481,1367.336,1339.958,1364.055,1053793000,1.1683,2.0306,0.9125,-0.3471,48.5483,-11.2454
2003/11/4,1363.957,1412.91,1363.901,1389.545,2387840100,1.8687,3.5929,2.1788,1.3282,65.2303,-9.7258
2003/11/5,1389.72,1396.86,1375.992,1385.11,1460498200,-0.3192,1.5018,1.3304,1.0999,61.0945,-3.7112
2003/11/6,1384.67,1385.844,1351.095,1356.79,1650521700,-2.0446,2.5088,1.5045,-0.7508,41.1181,1.7065
2003/11/7,1353.43,1353.454,1323.118,1335.205,1448425000,-1.5909,2.2359,1.3326,-1.9955,31.6522,3.7494
2003/11/10,1330.957,1340.867,1322.048,1340.097,830979000,0.3664,1.4094,0.7628,-1.424,35.6793,1.8944
2003/11/11,1340.32,1350.387,1331.117,1343.616,903908000,0.2626,1.438,0.8418,-0.9778,38.7924,-4.7205
2003/11/12,1341.569,1341.578,1316.847,1317.792,951488700,-1.922,1.8406,0.8845,-2.5673,27.1996,-13.8146
2003/11/13,1313.929,1324.983,1307.395,1319.608,837039100,0.1378,1.3347,0.7749,-2.2521,28.9904,-18.7485
2003/11/14,1318.722,1331.421,1312.788,1331.051,750795400,0.8672,1.412,0.7004,-1.2784,40.1266,-17.8541
2003/11/17,1330.487,1333.414,1323.682,1328.103,586150000,-0.2215,0.7312,0.5468,-1.2336,38.2711,-16.6577
2003/11/18,1334.654,1336.099,1314.987,1316.562,1475535900,-0.869,1.5896,1.364,-1.5576,31.4411,-14.7702
2003/11/19,1313.836,1341.563,1312.562,1338.87,1020800300,1.6944,2.2028,0.9419,0.4577,51.5125,-5.9306
2003/11/20,1338.604,1377.118,1336.14,1376.506,2039041500,2.811,3.0606,1.8777,3.1291,69.5565,3.4774
2003/11/21,1379.937,1394.568,1359.902,1361.559,2008834500,-1.0859,2.5184,1.8608,1.8082,59.0788,6.9436
2003/11/24,1360.328,1404.247,1360.231,1404.008,1845059100,3.1177,3.2328,1.705,4.483,72.9601,15.7335
2003/11/25,1407.755,1423.582,1400.899,1408.415,2521353300,0.3139,1.6156,2.3319,4.3079,74.0565,27.6242
2003/11/26,1407.302,1413.769,1398.032,1411.909,1657454700,0.2481,1.1174,1.5383,3.8429,75.0201,32.8203
2003/11/27,1412.308,1415.74,1387.787,1389.103,1496134900,-1.6153,1.9798,1.3848,1.646,58.1131,28.3902
2003/11/28,1388.312,1401.463,1385.818,1397.225,1200490900,0.5847,1.1263,1.112,1.7476,61.793,28.906
2003/12/1,1398.706,1432.821,1398.706,1432.703,1813416700,2.5392,2.4416,1.678,3.5425,73.8397,24.185
2003/12/2,1437.24,1444.565,1430.237,1435.314,1944654200,0.1822,1.0001,1.8041,2.8485,74.5484,17.6896
2003/12/3,1434.697,1462.073,1424.349,1445.026,2145655500,0.6766,2.6283,1.9857,2.7628,77.2941,13.6974
2003/12/4,1445.4,1454.323,1440.82,1452.809,1829545400,0.5386,0.9344,1.695,2.7586,79.4282,18.8083
2003/12/5,1454.413,1456.866,1440.789,1451.118,1494675900,-0.1164,1.1066,1.382,1.993,77.5284,20.631
2003/12/8,1452.113,1459.48,1435.139,1436.663,1326591300,-0.9961,1.6774,1.2258,0.7457,62.2537,18.1575
2003/12/9,1435.099,1443.61,1429.064,1443.366,1090227300,0.4666,1.0125,1.0042,0.9683,65.9831,16.2728
2003/12/10,1449.567,1469.713,1448.497,1469.422,1995047900,1.8052,1.4699,1.8474,2.3791,76.7147,15.4007
2003/12/11,1472.385,1475.377,1460.193,1470.023,1849237200,0.0409,1.0333,1.7034,1.8468,76.9163,10.7515
2003/12/12,1469.702,1472.864,1459.549,1470.792,1471202100,0.0523,0.9058,1.3548,1.3833,77.2191,7.3296
2003/12/15,1471.244,1474.671,1465.505,1470.357,1101623200,-0.0296,0.6232,1.0165,1.091,76.5376,10.303
2003/12/16,1469.119,1469.119,1441.063,1466.337,1608147000,-0.2734,1.9081,1.4814,0.6,69.7146,11.7949
2003/12/17,1465.606,1480.433,1453.883,1453.995,1684690900,-0.8417,1.8106,1.5543,-0.3081,52.4789,7.8126
2003/12/18,1450.854,1458.671,1445.08,1457.301,1399933200,0.2274,0.9347,1.294,-0.1122,55.9774,4.819
2003/12/19,1463.448,1470.206,1429.71,1446.285,2364808300,-0.7559,2.7788,2.1756,-0.8344,43.2468,0.4009
2003/12/22,1444.173,1493.535,1441.585,1492.963,2646977800,3.2274,3.592,2.4264,1.9725,73.6814,-0.7079
2003/12/23,1497.572,1507.035,1487.115,1500.64,2439581800,0.5142,1.3343,2.2405,2.0974,76.2003,0.4253
2003/12/24,1501.355,1514.317,1498.98,1513.825,2047378600,0.8786,1.022,1.8701,2.6843,80.1214,7.951
2003/12/25,1514.929,1525.299,1504.252,1512.597,2051674400,-0.0811,1.3903,1.8823,2.3056,78.6727,14.7528
2003/12/26,1513.113,1516.483,1504.133,1514.775,1573738400,0.144,0.8165,1.441,2.149,79.463,24.0525
2003/12/29,1509.281,1512.975,1495.535,1496.427,1407303400,-1.2113,1.1513,1.2927,0.7346,57.8083,22.1383
2003/12/30,1495.669,1513.728,1495.391,1511.691,1517657500,1.02,1.2254,1.3883,1.4524,66.8317,19.8131
2003/12/31,1513.616,1516.523,1491.248,1497.044,1456238400,-0.9689,1.672,1.3304,0.18,53.6256,12.152
2004/1/2,1492.724,1526.244,1491.694,1517.193,1668052800,1.3459,2.3079,1.5234,1.123,65.032,7.082
2004/1/5,1516.797,1568.815,1516.697,1568.353,2857300600,3.372,3.4352,2.5975,3.6893,80.0118,5.5908
2004/1/6,1568.899,1589.083,1557.927,1574.523,3269822900,0.3934,1.9865,2.9665,3.5389,81.1786,13.054
2004/1/7,1574.102,1594.997,1565.087,1587.204,3053040800,0.8054,1.8996,2.7811,3.782,83.5475,19.5002
2004/1/8,1587.451,1616.576,1582.88,1610.126,2844059300,1.4442,2.123,2.5405,4.622,87.0757,32.4865
2004/1/9,1612.39,1618.764,1579.686,1581.466,3206866800,-1.78,2.427,2.8848,2.302,65.8785,38.4542
2004/1/12,1579.875,1619.094,1573.77,1618.518,2298414100,2.3429,2.8659,2.0934,4.0009,75.2322,38.1129
2004/1/13,1622.047,1627.486,1596.718,1612.683,2593363200,-0.3605,1.901,2.358,2.8575,71.5268,34.1193
2004/1/14,1612.916,1613.153,1585.906,1592.423,2049987500,-1.2563,1.6895,1.867,1.0451,59.3477,27.0899
